Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID,Rating
183361,Lightning Charging Cable,1,14.95,04/12/19 21:36,"912 5th St, Boston, MA 02215",DefaultUserID,2
183361,Apple Airpods Headphones,1,150.0,04/12/19 21:36,"912 5th St, Boston, MA 02215",DefaultUserID,4
183362,Apple Airpods Headphones,1,150.0,04/01/19 19:03,"97 4th St, Boston, MA 02215",DefaultUserID,2
183363,Macbook Pro Laptop,1,1700.0,04/21/19 12:17,"120 Wilson St, Austin, TX 73301",DefaultUserID,5
183364,27in 4K Gaming Monitor,1,389.99,04/05/19 09:40,"130 Johnson St, Austin, TX 73301",DefaultUserID,4
183365,AA Batteries (4-pack),1,3.84,04/04/19 22:18,"320 Adams St, Seattle, WA 98101",DefaultUserID,4
183366,20in Monitor,1,109.99,04/30/19 16:09,"321 Hill St, Atlanta, GA 30301",DefaultUserID,1
183367,20in Monitor,1,109.99,04/20/19 06:04,"727 Dogwood St, Portland, OR 97035",DefaultUserID,5
183368,Lightning Charging Cable,1,14.95,04/12/19 11:13,"475 Elm St, Atlanta, GA 30301",DefaultUserID,5
183369,20in Monitor,1,109.99,04/23/19 20:47,"538 West St, Seattle, WA 98101",DefaultUserID,5
183370,AA Batteries (4-pack),1,3.84,04/24/19 21:25,"550 6th St, Los Angeles, CA 90001",DefaultUserID,2
183371,USB-C Charging Cable,1,11.95,04/18/19 09:40,"144 West St, Los Angeles, CA 90001",DefaultUserID,4
183372,Bose SoundSport Headphones,1,99.99,04/16/19 10:20,"903 North St, New York City, NY 10001",DefaultUserID,3
183373,iPhone,1,700.0,04/09/19 10:46,"216 4th St, Portland, ME 04101",DefaultUserID,1
183374,34in Ultrawide Monitor,1,379.99,04/24/19 13:30,"483 Wilson St, Boston, MA 02215",DefaultUserID,2
183375,Apple Airpods Headphones,1,150.0,04/28/19 19:30,"375 Walnut St, Dallas, TX 75001",DefaultUserID,5
183376,iPhone,1,700.0,04/13/19 09:09,"638 Forest St, San Francisco, CA 94016",DefaultUserID,3
183377,Lightning Charging Cable,1,14.95,04/25/19 18:24,"17 Walnut St, Seattle, WA 98101",DefaultUserID,3
183378,27in 4K Gaming Monitor,1,389.99,04/20/19 09:40,"280 Spruce St, New York City, NY 10001",DefaultUserID,3
183379,Macbook Pro Laptop,1,1700.0,04/18/19 09:40,"553 12th St, San Francisco, CA 94016",DefaultUserID,5
183380,Wired Headphones,1,11.99,04/21/19 13:38,"157 Jefferson St, Atlanta, GA 30301",DefaultUserID,5
183381,Lightning Charging Cable,1,14.95,04/17/19 11:32,"160 Hill St, Los Angeles, CA 90001",DefaultUserID,3
183382,Bose SoundSport Headphones,1,99.99,04/08/19 19:05,"854 Cherry St, New York City, NY 10001",DefaultUserID,3
183383,iPhone,1,700.0,04/16/19 14:47,"696 Jackson St, Los Angeles, CA 90001",DefaultUserID,3
183383,34in Ultrawide Monitor,1,379.99,04/16/19 14:47,"696 Jackson St, Los Angeles, CA 90001",DefaultUserID,5
183384,Bose SoundSport Headphones,1,99.99,04/01/19 13:45,"540 2nd St, New York City, NY 10001",DefaultUserID,3
183385,Macbook Pro Laptop,1,1700.0,04/29/19 11:54,"263 South St, Austin, TX 73301",DefaultUserID,1
183386,Apple Airpods Headphones,1,150.0,04/08/19 18:11,"274 Elm St, New York City, NY 10001",DefaultUserID,4
183387,ThinkPad Laptop,1,999.99,04/16/19 11:07,"604 Lincoln St, Los Angeles, CA 90001",DefaultUserID,2
183388,iPhone,1,700.0,04/23/19 10:51,"560 Wilson St, Austin, TX 73301",DefaultUserID,1
183389,AA Batteries (4-pack),1,3.84,04/23/19 22:31,"234 Washington St, Portland, OR 97035",DefaultUserID,1
183390,USB-C Charging Cable,1,11.95,04/12/19 22:28,"491 11th St, San Francisco, CA 94016",DefaultUserID,4
183391,Google Phone,1,600.0,04/16/19 11:37,"517 River St, Austin, TX 73301",DefaultUserID,3
183392,27in 4K Gaming Monitor,1,389.99,04/09/19 21:59,"264 North St, Seattle, WA 98101",DefaultUserID,3
183393,AAA Batteries (4-pack),1,2.99,04/15/19 05:47,"738 Chestnut St, San Francisco, CA 94016",DefaultUserID,3
183394,AAA Batteries (4-pack),1,2.99,04/21/19 21:54,"767 Meadow St, Boston, MA 02215",DefaultUserID,5
183395,AA Batteries (4-pack),2,3.84,04/19/19 16:59,"273 Main St, Boston, MA 02215",DefaultUserID,1
183396,Lightning Charging Cable,1,14.95,04/29/19 19:06,"730 River St, Dallas, TX 75001",DefaultUserID,2
183397,AA Batteries (4-pack),1,3.84,04/18/19 12:12,"115 Dogwood St, Boston, MA 02215",DefaultUserID,2
183398,Lightning Charging Cable,1,14.95,04/27/19 07:52,"108 Cherry St, Boston, MA 02215",DefaultUserID,1
183399,AA Batteries (4-pack),1,3.84,04/12/19 21:43,"657 Meadow St, New York City, NY 10001",DefaultUserID,1
183400,27in 4K Gaming Monitor,1,389.99,04/13/19 14:32,"274 4th St, New York City, NY 10001",DefaultUserID,3
183401,AAA Batteries (4-pack),1,2.99,04/26/19 22:48,"389 8th St, Dallas, TX 75001",DefaultUserID,1
183402,AAA Batteries (4-pack),1,2.99,04/09/19 19:49,"287 13th St, Portland, OR 97035",DefaultUserID,1
183403,27in FHD Monitor,1,149.99,04/08/19 22:01,"749 River St, San Francisco, CA 94016",DefaultUserID,3
183404,Macbook Pro Laptop,1,1700.0,04/28/19 09:34,"962 Maple St, Seattle, WA 98101",DefaultUserID,5
183405,USB-C Charging Cable,1,11.95,04/26/19 14:06,"852 Adams St, San Francisco, CA 94016",DefaultUserID,2
183406,27in 4K Gaming Monitor,1,389.99,04/24/19 14:55,"787 Forest St, Seattle, WA 98101",DefaultUserID,1
183407,Wired Headphones,1,11.99,04/10/19 18:37,"367 Lincoln St, Boston, MA 02215",DefaultUserID,3
183408,AA Batteries (4-pack),1,3.84,04/12/19 08:23,"159 11th St, New York City, NY 10001",DefaultUserID,1
183409,iPhone,1,700.0,04/08/19 18:27,"198 Wilson St, Austin, TX 73301",DefaultUserID,3
183410,USB-C Charging Cable,1,11.95,04/10/19 16:29,"272 6th St, Atlanta, GA 30301",DefaultUserID,4
183411,Apple Airpods Headphones,1,150.0,04/03/19 21:07,"806 Hickory St, Los Angeles, CA 90001",DefaultUserID,3
183412,20in Monitor,1,109.99,04/28/19 17:46,"883 Jefferson St, Boston, MA 02215",DefaultUserID,4
183413,AA Batteries (4-pack),1,3.84,04/30/19 17:46,"926 Maple St, Boston, MA 02215",DefaultUserID,1
183414,AA Batteries (4-pack),1,3.84,04/02/19 16:56,"238 4th St, San Francisco, CA 94016",DefaultUserID,3
183415,Bose SoundSport Headphones,1,99.99,04/08/19 18:02,"504 Willow St, Seattle, WA 98101",DefaultUserID,5
183416,27in 4K Gaming Monitor,1,389.99,04/14/19 19:29,"260 West St, Los Angeles, CA 90001",DefaultUserID,3
183417,AAA Batteries (4-pack),1,2.99,04/22/19 12:15,"118 Wilson St, Los Angeles, CA 90001",DefaultUserID,2
183418,20in Monitor,1,109.99,04/02/19 10:58,"324 Cedar St, San Francisco, CA 94016",DefaultUserID,2
183419,AAA Batteries (4-pack),1,2.99,04/23/19 09:59,"184 5th St, San Francisco, CA 94016",DefaultUserID,3
183420,LG Washing Machine,1,600.0,04/27/19 18:54,"835 South St, Boston, MA 02215",DefaultUserID,5
183421,AA Batteries (4-pack),1,3.84,04/28/19 10:57,"985 West St, Los Angeles, CA 90001",DefaultUserID,4
183422,Google Phone,1,600.0,04/26/19 06:16,"60 Lake St, Atlanta, GA 30301",DefaultUserID,5
183422,Wired Headphones,1,11.99,04/26/19 06:16,"60 Lake St, Atlanta, GA 30301",DefaultUserID,1
183423,AAA Batteries (4-pack),1,2.99,04/26/19 22:12,"472 12th St, San Francisco, CA 94016",DefaultUserID,1
183424,Wired Headphones,1,11.99,04/25/19 16:59,"214 Pine St, San Francisco, CA 94016",DefaultUserID,5
183425,AAA Batteries (4-pack),1,2.99,04/16/19 10:17,"428 Main St, Seattle, WA 98101",DefaultUserID,2
183426,Bose SoundSport Headphones,1,99.99,04/20/19 12:46,"799 Elm St, Portland, OR 97035",DefaultUserID,3
183427,Flatscreen TV,1,300.0,04/18/19 20:33,"946 13th St, New York City, NY 10001",DefaultUserID,4
183428,Wired Headphones,1,11.99,04/11/19 20:56,"65 13th St, Portland, OR 97035",DefaultUserID,3
183429,20in Monitor,1,109.99,04/21/19 12:24,"106 Sunset St, Los Angeles, CA 90001",DefaultUserID,3
183430,Lightning Charging Cable,1,14.95,04/15/19 03:00,"670 West St, Los Angeles, CA 90001",DefaultUserID,5
183431,AAA Batteries (4-pack),1,2.99,04/27/19 12:37,"630 North St, Seattle, WA 98101",DefaultUserID,2
183432,Flatscreen TV,1,300.0,04/24/19 18:36,"535 Pine St, Boston, MA 02215",DefaultUserID,5
183433,Bose SoundSport Headphones,1,99.99,04/03/19 13:33,"331 12th St, Dallas, TX 75001",DefaultUserID,5
183434,Macbook Pro Laptop,1,1700.0,04/26/19 15:46,"419 6th St, Atlanta, GA 30301",DefaultUserID,1
183435,ThinkPad Laptop,1,999.99,04/24/19 05:56,"474 2nd St, Dallas, TX 75001",DefaultUserID,4
183436,iPhone,1,700.0,04/03/19 18:25,"491 14th St, San Francisco, CA 94016",DefaultUserID,1
183436,Lightning Charging Cable,1,14.95,04/03/19 18:25,"491 14th St, San Francisco, CA 94016",DefaultUserID,2
183436,Wired Headphones,2,11.99,04/03/19 18:25,"491 14th St, San Francisco, CA 94016",DefaultUserID,2
183437,Google Phone,1,600.0,04/12/19 17:06,"694 Walnut St, San Francisco, CA 94016",DefaultUserID,4
183438,Lightning Charging Cable,1,14.95,04/09/19 09:59,"940 Main St, Portland, ME 04101",DefaultUserID,4
183439,Flatscreen TV,1,300.0,04/24/19 21:36,"728 Sunset St, New York City, NY 10001",DefaultUserID,1
183440,USB-C Charging Cable,1,11.95,04/23/19 18:02,"914 Jefferson St, New York City, NY 10001",DefaultUserID,4
183441,AAA Batteries (4-pack),1,2.99,04/11/19 22:15,"351 2nd St, San Francisco, CA 94016",DefaultUserID,1
183442,Wired Headphones,1,11.99,04/12/19 21:40,"140 Walnut St, Atlanta, GA 30301",DefaultUserID,1
183443,AA Batteries (4-pack),3,3.84,04/17/19 01:19,"372 2nd St, Austin, TX 73301",DefaultUserID,5
183444,USB-C Charging Cable,1,11.95,04/05/19 13:17,"960 Church St, San Francisco, CA 94016",DefaultUserID,3
183445,Apple Airpods Headphones,1,150.0,04/02/19 11:45,"586 Jefferson St, New York City, NY 10001",DefaultUserID,4
183446,34in Ultrawide Monitor,1,379.99,04/24/19 01:59,"234 Wilson St, Austin, TX 73301",DefaultUserID,5
183447,AA Batteries (4-pack),2,3.84,04/05/19 10:40,"65 Park St, Austin, TX 73301",DefaultUserID,5
183448,34in Ultrawide Monitor,1,379.99,04/19/19 17:35,"283 12th St, Portland, OR 97035",DefaultUserID,5
183449,Apple Airpods Headphones,1,150.0,04/15/19 13:07,"767 Johnson St, Dallas, TX 75001",DefaultUserID,2
183450,iPhone,1,700.0,04/02/19 09:15,"142 10th St, San Francisco, CA 94016",DefaultUserID,4
183451,Wired Headphones,1,11.99,04/02/19 10:00,"56 4th St, San Francisco, CA 94016",DefaultUserID,2
183452,20in Monitor,1,109.99,04/03/19 12:09,"12 Ridge St, Austin, TX 73301",DefaultUserID,5
183452,USB-C Charging Cable,1,11.95,04/03/19 12:09,"12 Ridge St, Austin, TX 73301",DefaultUserID,2
183453,USB-C Charging Cable,1,11.95,04/27/19 12:11,"584 Dogwood St, New York City, NY 10001",DefaultUserID,5
183454,iPhone,1,700.0,04/07/19 11:33,"604 Park St, Portland, ME 04101",DefaultUserID,4
183454,Apple Airpods Headphones,1,150.0,04/07/19 11:33,"604 Park St, Portland, ME 04101",DefaultUserID,4
183455,iPhone,1,700.0,04/19/19 18:46,"975 Pine St, Boston, MA 02215",DefaultUserID,1
183456,USB-C Charging Cable,1,11.95,04/20/19 13:13,"984 Dogwood St, Boston, MA 02215",DefaultUserID,2
183457,Google Phone,1,600.0,04/05/19 13:52,"234 Jackson St, Seattle, WA 98101",DefaultUserID,5
183458,AAA Batteries (4-pack),1,2.99,04/06/19 22:32,"45 Jackson St, San Francisco, CA 94016",DefaultUserID,3
183459,Apple Airpods Headphones,1,150.0,04/13/19 09:46,"143 Hill St, Boston, MA 02215",DefaultUserID,1
183460,Wired Headphones,2,11.99,04/03/19 10:48,"101 11th St, New York City, NY 10001",DefaultUserID,1
183461,AA Batteries (4-pack),3,3.84,04/13/19 06:49,"343 6th St, New York City, NY 10001",DefaultUserID,5
183462,AA Batteries (4-pack),2,3.84,04/06/19 07:51,"88 Park St, Boston, MA 02215",DefaultUserID,4
183463,AA Batteries (4-pack),1,3.84,04/23/19 22:04,"869 12th St, Dallas, TX 75001",DefaultUserID,1
183464,Google Phone,1,600.0,04/23/19 22:08,"476 Jackson St, Seattle, WA 98101",DefaultUserID,1
183465,USB-C Charging Cable,1,11.95,04/30/19 07:06,"622 8th St, Atlanta, GA 30301",DefaultUserID,5
183466,27in FHD Monitor,1,149.99,04/18/19 18:56,"132 2nd St, Portland, ME 04101",DefaultUserID,2
183467,Apple Airpods Headphones,1,150.0,04/13/19 21:24,"130 North St, Atlanta, GA 30301",DefaultUserID,5
183468,Google Phone,1,600.0,04/04/19 11:34,"179 Lincoln St, Los Angeles, CA 90001",DefaultUserID,4
183468,USB-C Charging Cable,1,11.95,04/04/19 11:34,"179 Lincoln St, Los Angeles, CA 90001",DefaultUserID,1
183469,Lightning Charging Cable,1,14.95,04/26/19 18:21,"51 Hill St, Boston, MA 02215",DefaultUserID,5
183470,Wired Headphones,1,11.99,04/16/19 12:55,"3 Lincoln St, Seattle, WA 98101",DefaultUserID,1
183471,20in Monitor,1,109.99,04/02/19 18:30,"332 Cherry St, Seattle, WA 98101",DefaultUserID,4
183472,USB-C Charging Cable,1,11.95,04/03/19 16:20,"563 Adams St, New York City, NY 10001",DefaultUserID,1
183473,Google Phone,1,600.0,04/10/19 13:25,"373 Meadow St, Boston, MA 02215",DefaultUserID,3
183474,Bose SoundSport Headphones,1,99.99,04/21/19 01:36,"649 4th St, San Francisco, CA 94016",DefaultUserID,1
183475,Lightning Charging Cable,1,14.95,04/13/19 17:12,"6 Chestnut St, Los Angeles, CA 90001",DefaultUserID,4
183476,AA Batteries (4-pack),1,3.84,04/07/19 14:17,"166 Wilson St, New York City, NY 10001",DefaultUserID,1
183477,AAA Batteries (4-pack),2,2.99,04/05/19 00:58,"435 Cherry St, Atlanta, GA 30301",DefaultUserID,2
183478,AAA Batteries (4-pack),1,2.99,04/27/19 07:18,"577 2nd St, San Francisco, CA 94016",DefaultUserID,4
183479,Vareebadd Phone,1,400.0,04/17/19 16:32,"117 4th St, Seattle, WA 98101",DefaultUserID,4
183479,USB-C Charging Cable,1,11.95,04/17/19 16:32,"117 4th St, Seattle, WA 98101",DefaultUserID,5
183480,AA Batteries (4-pack),1,3.84,04/23/19 11:23,"407 7th St, Atlanta, GA 30301",DefaultUserID,2
183481,Lightning Charging Cable,1,14.95,04/13/19 19:17,"533 Madison St, San Francisco, CA 94016",DefaultUserID,1
183482,AAA Batteries (4-pack),1,2.99,04/20/19 16:59,"537 Lakeview St, San Francisco, CA 94016",DefaultUserID,3
183483,AA Batteries (4-pack),2,3.84,04/09/19 14:37,"813 Lakeview St, San Francisco, CA 94016",DefaultUserID,4
183484,34in Ultrawide Monitor,1,379.99,04/09/19 19:33,"204 Meadow St, Los Angeles, CA 90001",DefaultUserID,4
183485,Bose SoundSport Headphones,2,99.99,04/11/19 23:50,"35 12th St, New York City, NY 10001",DefaultUserID,5
183486,USB-C Charging Cable,1,11.95,04/14/19 19:16,"978 10th St, San Francisco, CA 94016",DefaultUserID,3
183487,Bose SoundSport Headphones,1,99.99,04/03/19 23:39,"411 Pine St, San Francisco, CA 94016",DefaultUserID,4
183488,USB-C Charging Cable,1,11.95,04/02/19 11:39,"891 6th St, San Francisco, CA 94016",DefaultUserID,1
183489,Flatscreen TV,1,300.0,04/08/19 12:39,"374 1st St, San Francisco, CA 94016",DefaultUserID,1
183490,Wired Headphones,1,11.99,04/04/19 20:27,"628 5th St, San Francisco, CA 94016",DefaultUserID,2
183491,27in 4K Gaming Monitor,1,389.99,04/30/19 17:46,"740 Church St, Austin, TX 73301",DefaultUserID,3
183492,AAA Batteries (4-pack),3,2.99,04/16/19 12:03,"646 Park St, Los Angeles, CA 90001",DefaultUserID,4
183493,Google Phone,1,600.0,04/17/19 09:47,"955 Jackson St, Los Angeles, CA 90001",DefaultUserID,1
183494,USB-C Charging Cable,1,11.95,04/28/19 12:20,"307 4th St, Seattle, WA 98101",DefaultUserID,5
183495,27in 4K Gaming Monitor,1,389.99,04/18/19 10:30,"561 Walnut St, San Francisco, CA 94016",DefaultUserID,4
183496,AA Batteries (4-pack),2,3.84,04/14/19 16:17,"103 Center St, Portland, OR 97035",DefaultUserID,4
183497,iPhone,1,700.0,04/05/19 23:52,"41 1st St, Portland, OR 97035",DefaultUserID,4
183498,AA Batteries (4-pack),2,3.84,04/11/19 09:38,"247 Walnut St, Austin, TX 73301",DefaultUserID,3
183499,34in Ultrawide Monitor,1,379.99,04/20/19 16:52,"123 Maple St, New York City, NY 10001",DefaultUserID,4
183500,Google Phone,1,600.0,04/05/19 09:47,"789 Madison St, Dallas, TX 75001",DefaultUserID,2
183501,Lightning Charging Cable,1,14.95,04/14/19 16:15,"609 North St, Boston, MA 02215",DefaultUserID,2
183502,34in Ultrawide Monitor,1,379.99,04/02/19 15:12,"20 Lincoln St, Los Angeles, CA 90001",DefaultUserID,4
183503,iPhone,1,700.0,04/08/19 09:35,"881 Cedar St, Seattle, WA 98101",DefaultUserID,2
183503,Lightning Charging Cable,1,14.95,04/08/19 09:35,"881 Cedar St, Seattle, WA 98101",DefaultUserID,5
183504,USB-C Charging Cable,1,11.95,04/05/19 20:47,"28 Lincoln St, Atlanta, GA 30301",DefaultUserID,5
183505,AA Batteries (4-pack),1,3.84,04/01/19 10:35,"503 Elm St, San Francisco, CA 94016",DefaultUserID,5
183506,Apple Airpods Headphones,1,150.0,04/03/19 09:58,"477 11th St, San Francisco, CA 94016",DefaultUserID,1
183506,AAA Batteries (4-pack),1,2.99,04/03/19 09:58,"477 11th St, San Francisco, CA 94016",DefaultUserID,4
183507,USB-C Charging Cable,2,11.95,04/22/19 19:07,"218 8th St, San Francisco, CA 94016",DefaultUserID,2
183508,AA Batteries (4-pack),1,3.84,04/02/19 01:14,"928 Cedar St, Boston, MA 02215",DefaultUserID,4
183509,AAA Batteries (4-pack),4,2.99,04/24/19 06:17,"61 Sunset St, Los Angeles, CA 90001",DefaultUserID,2
183510,Lightning Charging Cable,1,14.95,04/12/19 12:25,"170 South St, Dallas, TX 75001",DefaultUserID,2
183511,AAA Batteries (4-pack),1,2.99,04/14/19 14:27,"653 River St, Atlanta, GA 30301",DefaultUserID,4
183512,USB-C Charging Cable,1,11.95,04/16/19 04:46,"586 13th St, Los Angeles, CA 90001",DefaultUserID,3
183513,ThinkPad Laptop,1,999.99,04/29/19 21:42,"557 12th St, Los Angeles, CA 90001",DefaultUserID,3
183514,Macbook Pro Laptop,1,1700.0,04/09/19 18:36,"261 Main St, Boston, MA 02215",DefaultUserID,1
183515,USB-C Charging Cable,1,11.95,04/20/19 13:12,"51 Forest St, Atlanta, GA 30301",DefaultUserID,3
183516,AAA Batteries (4-pack),2,2.99,04/19/19 23:14,"666 7th St, New York City, NY 10001",DefaultUserID,3
183517,Apple Airpods Headphones,1,150.0,04/01/19 08:23,"714 Madison St, Seattle, WA 98101",DefaultUserID,1
183518,Apple Airpods Headphones,1,150.0,04/13/19 19:35,"530 Main St, Austin, TX 73301",DefaultUserID,3
183519,Bose SoundSport Headphones,1,99.99,04/06/19 11:48,"953 Lincoln St, Austin, TX 73301",DefaultUserID,5
183520,USB-C Charging Cable,1,11.95,04/15/19 18:20,"59 North St, Los Angeles, CA 90001",DefaultUserID,2
183521,AA Batteries (4-pack),1,3.84,04/01/19 13:22,"942 Cedar St, Atlanta, GA 30301",DefaultUserID,3
183522,USB-C Charging Cable,1,11.95,04/18/19 23:54,"963 Madison St, Austin, TX 73301",DefaultUserID,1
183523,iPhone,1,700.0,04/03/19 19:21,"484 Lakeview St, Los Angeles, CA 90001",DefaultUserID,1
183524,Wired Headphones,1,11.99,04/20/19 00:10,"498 7th St, Dallas, TX 75001",DefaultUserID,3
183525,Lightning Charging Cable,1,14.95,04/01/19 23:55,"606 Church St, Seattle, WA 98101",DefaultUserID,4
183526,20in Monitor,1,109.99,04/27/19 20:51,"398 7th St, San Francisco, CA 94016",DefaultUserID,5
183527,Lightning Charging Cable,1,14.95,04/06/19 22:37,"136 Maple St, Austin, TX 73301",DefaultUserID,1
183528,ThinkPad Laptop,1,999.99,04/30/19 15:51,"860 Church St, New York City, NY 10001",DefaultUserID,3
183529,34in Ultrawide Monitor,1,379.99,04/29/19 12:40,"783 13th St, San Francisco, CA 94016",DefaultUserID,4
183530,LG Dryer,1,600.0,04/11/19 07:56,"486 8th St, Portland, OR 97035",DefaultUserID,1
183531,ThinkPad Laptop,1,999.99,04/25/19 22:05,"269 Lake St, Boston, MA 02215",DefaultUserID,2
183532,AAA Batteries (4-pack),2,2.99,04/13/19 16:17,"937 4th St, New York City, NY 10001",DefaultUserID,4
183533,AA Batteries (4-pack),1,3.84,04/10/19 02:18,"632 4th St, Dallas, TX 75001",DefaultUserID,1
183534,Apple Airpods Headphones,1,150.0,04/24/19 12:24,"902 Willow St, Boston, MA 02215",DefaultUserID,4
183535,Wired Headphones,1,11.99,04/17/19 17:37,"172 Pine St, Atlanta, GA 30301",DefaultUserID,2
183536,34in Ultrawide Monitor,1,379.99,04/10/19 21:26,"841 River St, Seattle, WA 98101",DefaultUserID,5
183537,AA Batteries (4-pack),1,3.84,04/20/19 21:30,"285 Dogwood St, New York City, NY 10001",DefaultUserID,4
183538,AAA Batteries (4-pack),1,2.99,04/20/19 14:12,"669 Hill St, Dallas, TX 75001",DefaultUserID,4
183538,27in FHD Monitor,1,149.99,04/20/19 14:12,"669 Hill St, Dallas, TX 75001",DefaultUserID,3
183539,Wired Headphones,1,11.99,04/16/19 22:30,"30 Jackson St, Los Angeles, CA 90001",DefaultUserID,2
183540,USB-C Charging Cable,1,11.95,04/29/19 21:22,"637 Pine St, Los Angeles, CA 90001",DefaultUserID,4
183541,AA Batteries (4-pack),1,3.84,04/16/19 12:37,"541 Lincoln St, Seattle, WA 98101",DefaultUserID,1
183542,ThinkPad Laptop,1,999.99,04/09/19 11:35,"883 Cedar St, San Francisco, CA 94016",DefaultUserID,4
183543,Apple Airpods Headphones,1,150.0,04/03/19 12:50,"350 Dogwood St, Los Angeles, CA 90001",DefaultUserID,2
183544,AAA Batteries (4-pack),1,2.99,04/25/19 17:26,"101 14th St, Dallas, TX 75001",DefaultUserID,5
183545,20in Monitor,1,109.99,04/10/19 02:08,"455 13th St, Atlanta, GA 30301",DefaultUserID,2
183546,AA Batteries (4-pack),1,3.84,04/18/19 09:44,"995 4th St, Austin, TX 73301",DefaultUserID,1
183547,Wired Headphones,3,11.99,04/30/19 05:24,"355 2nd St, Seattle, WA 98101",DefaultUserID,4
183548,iPhone,1,700.0,04/26/19 23:28,"385 Cherry St, Boston, MA 02215",DefaultUserID,4
183549,Wired Headphones,1,11.99,04/27/19 22:52,"353 Johnson St, Boston, MA 02215",DefaultUserID,4
183550,USB-C Charging Cable,1,11.95,04/10/19 09:56,"550 Lake St, Los Angeles, CA 90001",DefaultUserID,3
183551,Wired Headphones,1,11.99,04/17/19 13:43,"945 5th St, New York City, NY 10001",DefaultUserID,1
183552,Wired Headphones,1,11.99,04/11/19 09:44,"911 12th St, San Francisco, CA 94016",DefaultUserID,2
183553,Wired Headphones,1,11.99,04/30/19 21:13,"579 Park St, Los Angeles, CA 90001",DefaultUserID,3
183554,34in Ultrawide Monitor,1,379.99,04/13/19 19:02,"906 10th St, Los Angeles, CA 90001",DefaultUserID,5
183555,USB-C Charging Cable,1,11.95,04/16/19 12:41,"350 11th St, Boston, MA 02215",DefaultUserID,1
183556,Wired Headphones,1,11.99,04/02/19 12:51,"130 Johnson St, Austin, TX 73301",DefaultUserID,3
183557,Apple Airpods Headphones,1,150.0,04/26/19 11:46,"924 Pine St, New York City, NY 10001",DefaultUserID,3
183558,Apple Airpods Headphones,1,150.0,04/19/19 14:26,"754 Johnson St, Portland, OR 97035",DefaultUserID,5
183559,ThinkPad Laptop,1,999.99,04/23/19 10:35,"452 Madison St, New York City, NY 10001",DefaultUserID,5
183560,AAA Batteries (4-pack),2,2.99,04/25/19 14:19,"469 Johnson St, New York City, NY 10001",DefaultUserID,2
183561,Bose SoundSport Headphones,1,99.99,04/13/19 21:21,"461 Meadow St, Portland, OR 97035",DefaultUserID,1
183562,Apple Airpods Headphones,1,150.0,04/29/19 08:10,"620 Highland St, Los Angeles, CA 90001",DefaultUserID,3
183563,USB-C Charging Cable,1,11.95,04/03/19 13:31,"390 Hickory St, Boston, MA 02215",DefaultUserID,1
183564,USB-C Charging Cable,1,11.95,04/18/19 08:55,"40 10th St, San Francisco, CA 94016",DefaultUserID,1
183564,AA Batteries (4-pack),1,3.84,04/18/19 08:55,"40 10th St, San Francisco, CA 94016",DefaultUserID,5
183565,34in Ultrawide Monitor,1,379.99,04/30/19 16:39,"929 7th St, New York City, NY 10001",DefaultUserID,4
183566,Google Phone,1,600.0,04/15/19 20:50,"801 Church St, Boston, MA 02215",DefaultUserID,2
183567,iPhone,1,700.0,04/03/19 10:30,"400 Lakeview St, Atlanta, GA 30301",DefaultUserID,2
183568,27in 4K Gaming Monitor,1,389.99,04/25/19 09:18,"560 Highland St, Austin, TX 73301",DefaultUserID,3
183569,Bose SoundSport Headphones,1,99.99,04/22/19 10:29,"713 7th St, Dallas, TX 75001",DefaultUserID,2
183570,Lightning Charging Cable,1,14.95,04/05/19 13:50,"123 Lake St, Seattle, WA 98101",DefaultUserID,2
183571,Vareebadd Phone,1,400.0,04/28/19 18:12,"273 Spruce St, Boston, MA 02215",DefaultUserID,1
183571,Bose SoundSport Headphones,1,99.99,04/28/19 18:12,"273 Spruce St, Boston, MA 02215",DefaultUserID,2
183572,20in Monitor,1,109.99,04/01/19 19:59,"702 6th St, Atlanta, GA 30301",DefaultUserID,2
183573,Macbook Pro Laptop,1,1700.0,04/18/19 19:52,"91 7th St, Seattle, WA 98101",DefaultUserID,5
183574,AA Batteries (4-pack),1,3.84,04/12/19 23:08,"880 9th St, Los Angeles, CA 90001",DefaultUserID,3
183575,Lightning Charging Cable,1,14.95,04/16/19 00:40,"217 Maple St, Austin, TX 73301",DefaultUserID,1
183576,Apple Airpods Headphones,1,150.0,04/17/19 08:52,"46 Lake St, New York City, NY 10001",DefaultUserID,5
183577,AAA Batteries (4-pack),1,2.99,04/26/19 12:30,"917 Lincoln St, Los Angeles, CA 90001",DefaultUserID,3
183578,USB-C Charging Cable,1,11.95,04/15/19 22:07,"568 14th St, New York City, NY 10001",DefaultUserID,3
183579,Apple Airpods Headphones,1,150.0,04/07/19 10:10,"454 Willow St, San Francisco, CA 94016",DefaultUserID,4
183580,AA Batteries (4-pack),1,3.84,04/27/19 20:40,"332 Washington St, Atlanta, GA 30301",DefaultUserID,2
183581,USB-C Charging Cable,1,11.95,04/23/19 20:13,"2 Cherry St, Los Angeles, CA 90001",DefaultUserID,2
183582,USB-C Charging Cable,1,11.95,04/10/19 22:43,"480 Elm St, San Francisco, CA 94016",DefaultUserID,2
183583,Apple Airpods Headphones,1,150.0,04/20/19 16:45,"63 12th St, Los Angeles, CA 90001",DefaultUserID,4
